date,year,neumonias_men5,hospitalizados_men5,defunciones_men5,neumonias_60mas,hospitalizados_60mas,defunciones_60mas,HR,CFR,HR_roll,CFR_roll
2022-09-05,2022,406,99,4,447,156,42,0.2438423645320197,0.009852216748768473,0.2845589096735627,0.010797468673099598
2022-09-12,2022,314,85,3,405,142,37,0.27070063694267515,0.009554140127388535,0.2797060131009208,0.01107598527327225
2022-09-19,2022,369,89,2,460,177,44,0.24119241192411925,0.005420054200542005,0.2631208303572015,0.010345834390682342
2022-09-26,2022,374,110,3,364,128,24,0.29411764705882354,0.008021390374331552,0.2670898373148233,0.009735604961667334
2022-10-03,2022,384,103,5,409,160,42,0.2682291666666667,0.013020833333333334,0.2681877526695672,0.00884431744067657
2022-10-10,2022,393,114,6,385,150,37,0.2900763358778626,0.015267175572519083,0.26613460115584797,0.009591723675167153
2022-10-17,2022,393,102,5,430,156,36,0.2595419847328244,0.01272264631043257,0.26805786872797055,0.0095586778405946
2022-10-24,2022,360,105,2,414,149,34,0.2916666666666667,0.005555555555555556,0.2699209018002073,0.009926751527858888
2022-10-31,2022,369,119,2,380,148,45,0.3224932249322493,0.005420054200542005,0.27975225935023595,0.00937273120933058
2022-11-07,2022,433,101,3,401,127,35,0.23325635103926096,0.006928406466512702,0.2750717236123092,0.0090445145017211
2022-11-14,2022,446,115,5,447,176,46,0.257847533632287,0.011210762331838564,0.27715361382583015,0.00976835301813317
2022-11-21,2022,440,119,1,458,162,47,0.27045454545454545,0.0022727272727272726,0.2741957261252954,0.009049770130432636
2022-11-28,2022,440,125,3,558,165,46,0.2840909090909091,0.006818181818181818,0.2761784439283257,0.008274438691038697
2022-12-05,2022,444,127,4,538,158,26,0.28603603603603606,0.009009009009009009,0.27567340644809735,0.007492167870599938
2022-12-12,2022,350,101,3,549,163,35,0.2885714285714286,0.008571428571428572,0.2793020869279229,0.006973265653224437
2022-12-19,2022,327,124,5,496,178,60,0.37920489296636084,0.01529051987767584,0.29024436521538466,0.008190136193489473
2022-12-26,2022,274,78,2,390,149,54,0.2846715328467153,0.0072992700729927005,0.2855166537046929,0.008425038177545809
2023-01-02,2023,310,102,6,539,183,51,0.32903225806451614,0.01935483870967742,0.2974886420828498,0.0099783422079414
2023-01-09,2023,260,77,0,470,172,54,0.29615384615384616,0.0,0.3022769311480447,0.00857699691646158
2023-01-16,2023,265,78,3,438,138,34,0.2943396226415094,0.011320754716981131,0.3052625657964152,0.009708000346993312
2023-01-23,2023,228,58,2,443,143,41,0.2543859649122807,0.008771929824561403,0.30154944777408665,0.00995221884779076
2023-01-30,2023,250,93,2,514,157,58,0.372,0.008,0.3122949432695821,0.009826092721664634
2023-02-06,2023,258,91,8,552,152,46,0.35271317829457366,0.031007751937984496,0.32031266198497527,0.012630633142484124
2023-02-13,2023,275,66,2,465,151,32,0.24,0.007272727272727273,0.30291205036418023,0.011628409066865552
2023-02-20,2023,306,90,1,570,145,39,0.29411764705882354,0.0032679738562091504,0.3040928146406937,0.01112449703976761
2023-02-27,2023,306,91,0,507,160,29,0.2973856209150327,0.0,0.30013698499700825,0.008705142201057932
2023-03-06,2023,291,80,1,580,188,49,0.27491408934707906,0.003436426116838488,0.29748201539616237,0.009134695465662743
2023-03-13,2023,300,83,2,606,201,41,0.27666666666666667,0.006666666666666667,0.29527289589930705,0.008552934459373435
2023-03-20,2023,413,128,5,756,225,58,0.3099273607748184,0.012106537530266344,0.30221557038212427,0.008969760422586553
2023-03-27,2023,508,149,7,740,235,49,0.2933070866141732,0.013779527559055118,0.2923789562088959,0.00969220136746844
2023-04-03,2023,519,151,4,723,256,62,0.2909441233140655,0.007707129094412331,0.28465782433633235,0.006779623512021922
2023-04-10,2023,709,199,5,718,212,46,0.28067700987306066,0.007052186177715092,0.28974245057046494,0.006752055875145399
2023-04-17,2023,780,234,5,763,269,56,0.3,0.00641025641025641,0.290477744688112,0.0071448411944013065
2023-04-24,2023,969,307,6,822,231,49,0.31682146542827655,0.006191950464396285,0.29290722525226753,0.007918835002450842
2023-05-01,2023,1025,347,3,760,267,40,0.3385365853658537,0.002926829268292683,0.30086003725461435,0.007855135396382615
2023-05-08,2023,1078,355,6,650,216,45,0.3293135435992579,0.0055658627087198514,0.30744089687118825,0.007717534901639264
2023-05-15,2023,1137,314,10,672,228,51,0.27616534740545295,0.008795074758135445,0.30322064520001757,0.007303602055122902
2023-05-22,2023,1145,386,6,670,205,35,0.337117903930131,0.005240174672489083,0.3086969973645123,0.006236182944302148
2023-05-29,2023,1128,341,4,648,194,50,0.30230496453900707,0.0035460992907801418,0.31011710251763003,0.005716054218848124
2023-06-05,2023,1050,349,11,709,185,44,0.3323809523809524,0.010476190476190476,0.3165800953311164,0.0061440547561575475
2023-06-12,2023,1070,330,14,672,191,49,0.308411214953271,0.013084112149532711,0.31763149720027534,0.006978286723567084
2023-06-19,2023,985,338,4,628,192,61,0.3431472081218274,0.0040609137055837565,0.32092221503696916,0.006711907128715519
2023-06-26,2023,1005,332,6,648,194,41,0.33034825870646767,0.005970149253731343,0.31989867420454593,0.007092322126895351
2023-07-03,2023,1016,354,7,628,187,40,0.3484251968503937,0.006889763779527559,0.3222876308609379,0.0072578097607463145
2023-07-10,2023,987,313,6,623,196,32,0.3171225937183384,0.0060790273556231,0.3274072866500486,0.006918303835432272
2023-07-17,2023,814,245,5,583,149,38,0.300982800982801,0.006142506142506142,0.32289039878163234,0.007031095269184403
2023-07-24,2023,789,261,7,594,175,35,0.33079847908745247,0.008871989860583017,0.326452088100188,0.007696831590409763
2023-07-31,2023,772,278,8,597,186,39,0.3601036269430052,0.010362694300518135,0.3299174224204446,0.00768264456845072
2023-08-07,2023,628,200,7,555,172,33,0.3184713375796178,0.011146496815286623,0.33117493774873796,0.0074404426516699596
2023-08-14,2023,550,166,4,555,179,48,0.3018181818181818,0.007272727272727273,0.32600880946078226,0.0078419193475629
2023-08-21,2023,644,183,5,535,176,36,0.2841614906832298,0.007763975155279503,0.3202354634578775,0.008066147585256419
2023-08-28,2023,555,188,2,560,161,45,0.3387387387387387,0.0036036036036036037,0.3190246561939206,0.007655377563265924
2023-09-04,2023,608,187,10,620,169,47,0.30756578947368424,0.01644736842105263,0.3178300556633389,0.008951420196444616
2023-09-11,2023,576,165,7,569,178,43,0.2864583333333333,0.012152777777777778,0.3160144972071554,0.00970270415085357
2023-09-18,2023,597,179,5,534,168,39,0.2998324958123953,0.008375209380234505,0.3121437492977733,0.009640606590810006
2023-09-25,2023,638,167,3,575,193,43,0.2617554858934169,0.004702194357366771,0.29985023166657476,0.008933044097916086
2023-10-02,2023,581,195,7,532,174,42,0.33562822719449226,0.012048192771084338,0.30199484286843403,0.0090457560923908
2023-10-09,2023,541,184,2,570,173,39,0.34011090573012936,0.0036968576709796672,0.30678143335742747,0.00859877239217235
2023-10-16,2023,549,167,3,546,150,29,0.30418943533697634,0.00546448087431694,0.30928492643914585,0.00831133560705203
2023-10-23,2023,499,153,4,567,168,32,0.3066132264529058,0.008016032064128256,0.3052692374034167,0.00886288916461761
2023-10-30,2023,443,139,4,488,167,32,0.31376975169300225,0.009029345372460496,0.3060447326808315,0.007935636283543594
2023-11-06,2023,460,155,3,591,172,47,0.33695652173913043,0.006521739130434782,0.3123570062315561,0.00723175645262572
2023-11-13,2023,481,144,5,582,155,39,0.2993762993762994,0.010395010395010396,0.3122999816770441,0.007484231579472706
2023-11-20,2023,488,141,4,523,170,32,0.2889344262295082,0.00819672131147541,0.31569734921905546,0.007921047448736285
2023-11-27,2023,434,116,4,520,149,31,0.2672811059907834,0.009216589861751152,0.3071539590685919,0.007567097085069637
2023-12-04,2023,387,126,1,548,143,39,0.32558139534883723,0.002583979328165375,0.3053377702709304,0.00742798729221785
2023-12-11,2023,419,129,6,634,170,44,0.30787589498806683,0.014319809069212411,0.30579857772731667,0.008534903316579785
2023-12-18,2023,398,130,3,566,167,31,0.32663316582914576,0.007537688442211055,0.30830107014934666,0.008475110363840134
2023-12-25,2023,422,118,2,702,174,54,0.2796208530805687,0.004739336492890996,0.3040324578227925,0.007938859253893947
